versionCreated,headline,date
2025-02-01 17:50:35.231,DeepSeek and Trump keep traders on their toes,2025-02-01
2025-02-01 16:37:40.256,"Comparative Performance Table: SET Index January 31, 2025",2025-02-01
2025-02-01 15:12:51.793,"Comparative Performance Table: SET Index January 31, 2025",2025-02-01
2025-02-01 09:16:51.481,"Market Roundup 31 January 2025: Thailand's SET Index fell 1.58% at 1,314.50",2025-02-01
2025-01-31 16:37:52.906,"Comparative Performance Table: SET Index January 30, 2025",2025-01-31
2025-01-31 16:32:12.910,"Comparative Performance Table: SET Index January 31, 2025",2025-01-31
2025-01-31 16:27:11.917,Monthly: SCB X (SCB: THB125.0) up 9% in 2 months,2025-01-31
2025-01-31 16:08:05.921,Euroasia Total Logistics (ETL: 63.0 satang) offers earnings yield of 22.2%,2025-01-31
2025-01-31 16:08:01.897,Ornsirin Holding (ORN: 65.0 satang) offers earnings yield of 23.1%; -1 satang [1.5%],2025-01-31
2025-01-31 16:08:01.325,Successmore Being (SCM: 61.0 satang) offers earnings yield of 23.4%,2025-01-31
2025-01-31 16:08:00.833,TPC Power (TPCH: THB4.02) offers dividend yield of 18.9%,2025-01-31
2025-01-31 16:07:56.695,Pruksa Holding (PSH: THB6.40) offers dividend yield of 12.5%,2025-01-31
2025-01-31 16:07:56.344,Banpu Power (BPP: THB8.60) offers earnings yield of 20.4%,2025-01-31
2025-01-31 16:07:55.784,Indara Insurance (INSURE: THB80.75) offers earnings yield of 24.2%; -25 satang [0.3%],2025-01-31
2025-01-31 16:07:54.850,Quality Construction Products (Q-CON: THB8.85) offers earnings yield of 21.6%; -15 satang [1.7%],2025-01-31
2025-01-31 16:07:50.109,RPCG (RPC: 32.0 satang) offers dividend yield of 12.5%,2025-01-31
2025-01-31 16:07:46.492,SCB X (SCB: THB125.0) offers earnings yield of 10.3%; -50 satang [0.4%],2025-01-31
2025-01-31 16:07:44.630,Chu Kai (CRANE: 53.0 satang) offers earnings yield of 23.4%,2025-01-31
2025-01-31 16:07:44.573,Asia Green Energy (AGE: THB1.17) offers dividend yield of 17.1%,2025-01-31
2025-01-31 16:07:44.420,Castle Peak (CPH: THB7.90) offers earnings yield of 24.8%,2025-01-31
2025-01-31 16:07:44.181,Asia Network International (ANI: THB2.86) offers earnings yield of 21.3%,2025-01-31
2025-01-31 16:07:42.418,SC Asset (SC: THB2.68) offers earnings yield of 21.7%,2025-01-31
2025-01-31 16:07:42.395,Siam Steel Service Center (SSSC: THB2.06) offers earnings yield of 20.4%,2025-01-31
2025-01-31 16:07:40.301,CPR Gomu Industrial (CPR: THB2.98) offers dividend yield,2025-01-31
2025-01-31 15:13:07.064,"Comparative Performance Table: SET Index January 30, 2025",2025-01-31
2025-01-31 14:23:55.783,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY THURSDAY JANUARY 30, 2025",2025-01-31
2025-01-31 14:23:54.107,"THAILAND: FASHION SECTOR PULSE DAILY THURSDAY JANUARY 30, 2025",2025-01-31
2025-01-31 14:23:52.937,"THAILAND: INSURANCE SECTOR PULSE DAILY THURSDAY JANUARY 30, 2025",2025-01-31
2025-01-31 12:46:53.237,"SET closed at 1,314.50 down 21.14 points with a trading value of 53,362.68 million Baht",2025-01-31
2025-01-31 12:41:13.000,"UPDATE 3-Seven & i founding family seeks investment from Thailand's Charoen Pokphand, NHK says",2025-01-31
2025-01-31 12:23:18.613,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY THURSDAY JANUARY 30, 2025",2025-01-31
2025-01-31 12:23:16.586,"THAILAND: FASHION SECTOR PULSE DAILY THURSDAY JANUARY 30, 2025",2025-01-31
2025-01-31 12:23:15.482,"THAILAND: INSURANCE SECTOR PULSE DAILY THURSDAY JANUARY 30, 2025",2025-01-31
2025-01-31 06:44:15.000,"THAILAND STOCKS <.SETI> FALL 0.9% TO 1,323.57 POINTS, LOWEST LEVEL SINCE MID-AUGUST 2024",2025-01-31
2025-01-31 02:05:49.000,EMERGING MARKETS-Malaysian ringgit slips most among muted Asian currencies,2025-01-31
2025-01-30 17:30:38.134,Thai stocks face further falls amid oil and banking woes,2025-01-30
2025-01-30 16:43:50.103,"Comparative Performance Table: SET Index January 29, 2025",2025-01-30
2025-01-30 16:22:10.523,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY THURSDAY JANUARY 30, 2025",2025-01-30
2025-01-30 16:22:07.944,"THAILAND: FASHION SECTOR PULSE DAILY THURSDAY JANUARY 30, 2025",2025-01-30
2025-01-30 16:22:07.016,"THAILAND: INSURANCE SECTOR PULSE DAILY THURSDAY JANUARY 30, 2025",2025-01-30
2025-01-30 16:17:47.286,"SET100 THAI TOP 10 DAILY: TOP PERFORMERS IN THE PAST WEEK End-of-day: Thursday January 30, 2025 16:00 (EST: 04:00, GMT: 09:00)",2025-01-30
2025-01-30 16:12:46.571,"Comparative Performance Table: SET Index January 30, 2025",2025-01-30
2025-01-30 16:02:45.317,SCB X (SCB: THB125.50) offers dividend yield of 7.8%; -50 satang [0.4%],2025-01-30
2025-01-30 16:02:45.032,Krung Thai Bank (KTB: THB23.40) offers earnings yield of 11.2%,2025-01-30
2025-01-30 15:18:18.855,"Comparative Performance Table: SET Index January 29, 2025",2025-01-30
2025-01-30 14:23:46.998,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY WEDNESDAY JANUARY 29, 2025",2025-01-30
2025-01-30 14:23:43.622,"THAILAND: FASHION SECTOR PULSE DAILY WEDNESDAY JANUARY 29, 2025",2025-01-30
2025-01-30 12:23:23.038,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY WEDNESDAY JANUARY 29, 2025",2025-01-30
2025-01-30 12:23:20.057,"THAILAND: FASHION SECTOR PULSE DAILY WEDNESDAY JANUARY 29, 2025",2025-01-30
2025-01-30 02:13:03.000,"EMERGING MARKETS-Indonesian rupiah slips, Asian FX trades in tight range",2025-01-30
2025-01-29 16:43:43.128,"Comparative Performance Table: SET Index January 28, 2025",2025-01-29
2025-01-29 16:22:12.174,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY WEDNESDAY JANUARY 29, 2025",2025-01-29
2025-01-29 16:22:09.344,"THAILAND: FASHION SECTOR PULSE DAILY WEDNESDAY JANUARY 29, 2025",2025-01-29
2025-01-29 16:17:34.612,"SET100 THAI TOP 10 DAILY: TOP PERFORMERS IN THE PAST WEEK End-of-day: Wednesday January 29, 2025 16:00 (EST: 04:00, GMT: 09:00)",2025-01-29
2025-01-29 16:12:20.073,"Comparative Performance Table: SET Index January 29, 2025",2025-01-29
2025-01-29 16:02:44.860,SCB X (SCB: THB126.0) hits year-high 22nd time in three months; +THB1 [0.8%],2025-01-29
2025-01-29 16:02:44.627,The Siam Cement (SCC: THB153.50) offers earnings yield of 14.1%,2025-01-29
2025-01-29 15:18:08.142,"Comparative Performance Table: SET Index January 28, 2025",2025-01-29
2025-01-29 14:23:51.676,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY TUESDAY JANUARY 28, 2025",2025-01-29
2025-01-29 14:23:48.192,"THAILAND: INSURANCE SECTOR PULSE DAILY TUESDAY JANUARY 28, 2025",2025-01-29
2025-01-29 12:46:49.149,"The SET index closed at 1,343.19 on January 29, 2025, marking a decline of 2.58 points",2025-01-29
2025-01-29 12:23:22.230,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY TUESDAY JANUARY 28, 2025",2025-01-29
2025-01-29 12:23:19.742,"THAILAND: INSURANCE SECTOR PULSE DAILY TUESDAY JANUARY 28, 2025",2025-01-29
2025-01-28 16:43:16.444,"Comparative Performance Table: SET Index January 27, 2025",2025-01-28
2025-01-28 16:22:08.273,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY TUESDAY JANUARY 28, 2025",2025-01-28
2025-01-28 16:22:04.602,"THAILAND: INSURANCE SECTOR PULSE DAILY TUESDAY JANUARY 28, 2025",2025-01-28
2025-01-28 16:17:36.870,"SET100 THAI TOP 10 DAILY: TOP PERFORMERS IN THE PAST WEEK End-of-day: Tuesday January 28, 2025 16:00 (EST: 04:00, GMT: 09:00)",2025-01-28
2025-01-28 16:12:38.628,"Comparative Performance Table: SET Index January 28, 2025",2025-01-28
2025-01-28 16:08:06.297,Past Week: Siam Global House (GLOBAL: THB11.80) in bottom 4% performers of SET100 Index in past week; -90 satang [-7.1%],2025-01-28
2025-01-28 16:02:34.027,SCB X (SCB: THB125.0) hits year-high 21st time in three months; +THB1 [0.8%],2025-01-28
2025-01-28 16:02:33.550,Krung Thai Bank (KTB: THB23.10) offers earnings yield of 11.3%,2025-01-28
2025-01-28 15:18:10.280,"Comparative Performance Table: SET Index January 27, 2025",2025-01-28
2025-01-28 14:23:54.308,"THAILAND: INSURANCE SECTOR PULSE DAILY MONDAY JANUARY 27, 2025",2025-01-28
2025-01-28 12:23:17.013,"THAILAND: INSURANCE SECTOR PULSE DAILY MONDAY JANUARY 27, 2025",2025-01-28
2025-01-28 05:41:50.122,DELTA Thailand Drops 6% amid Tech Rout from Coming of China's DeepSeek,2025-01-28
2025-01-28 02:10:21.000,EMERGING MARKETS-Singapore dollar slides most among weak Asian currencies,2025-01-28
2025-01-27 16:37:34.596,"THAILAND: INSURANCE SECTOR PULSE DAILY MONDAY JANUARY 27, 2025",2025-01-27
2025-01-27 16:27:17.002,"Comparative Performance Table: SET Index January 27, 2025",2025-01-27
2025-01-27 16:26:37.195,"SET100 THAI TOP 10 DAILY: TOP PERFORMERS IN THE PAST WEEK End-of-day: Monday January 27, 2025 16:00 (EST: 04:00, GMT: 09:00)",2025-01-27
2025-01-27 16:17:44.050,SCB X (SCB: THB124.0) offers earnings yield of 10.4%; +THB1 [0.8%],2025-01-27
2025-01-27 06:14:21.362,Weekly: Regional Container Lines (RCL: THB25.0) unchanged on weak volume,2025-01-27
2025-01-27 02:12:50.000,"EMERGING MARKETS-Singapore dollar, Thailand's baht slip among muted emerging Asian FX",2025-01-27
2025-01-25 17:10:45.030,Asian shares rally as Trump softens tone on China,2025-01-25
2025-01-25 16:37:42.738,"Comparative Performance Table: SET Index January 24, 2025",2025-01-25
2025-01-25 15:18:04.059,"Comparative Performance Table: SET Index January 24, 2025",2025-01-25
2025-01-25 14:23:28.847,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY FRIDAY JANUARY 24, 2025",2025-01-25
2025-01-25 14:23:25.244,"THAILAND: AGRIBUSINESS SECTOR PULSE DAILY FRIDAY JANUARY 24, 2025",2025-01-25
2025-01-25 14:08:05.156,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY FRIDAY JANUARY 24, 2025",2025-01-25
2025-01-25 14:08:02.287,"THAILAND: AGRIBUSINESS SECTOR PULSE DAILY FRIDAY JANUARY 24, 2025",2025-01-25
2025-01-25 01:22:04.910,Weekly: Regional Container Lines (RCL: THB25.0) unchanged on weak volume,2025-01-25
2025-01-24 16:43:51.908,"Comparative Performance Table: SET Index January 23, 2025",2025-01-24
2025-01-24 16:38:44.455,"THAILAND: AGRIBUSINESS SECTOR PULSE DAILY FRIDAY JANUARY 24, 2025",2025-01-24
2025-01-24 16:38:43.367,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY FRIDAY JANUARY 24, 2025",2025-01-24
2025-01-24 16:22:13.950,"Comparative Performance Table: SET Index January 24, 2025",2025-01-24
2025-01-24 16:17:45.797,Weekly: Regional Container Lines (RCL: THB25.0) unchanged on weak volume,2025-01-24
2025-01-24 16:17:43.838,Weekly: Regional Container Lines (RCL: THB25.0) unchanged on weak volume,2025-01-24
2025-01-24 16:12:57.659,The Lanna Resources (LANNA: THB16.40) offers earnings yield of 24.2%,2025-01-24
2025-01-24 16:12:55.252,Quality Construction Products (Q-CON: THB9.0) offers earnings yield of 21.2%,2025-01-24
2025-01-24 16:12:51.380,Kiang Huat Sea Gull Trading Frozen Food (CHOTI: THB66.50) offers earnings yield of 20.6%; +25 satang [0.4%],2025-01-24
2025-01-24 16:12:49.699,SCB X (SCB: THB123.0) offers dividend yield of 8%; +50 satang [0.4%],2025-01-24
2025-01-24 16:12:44.548,Asia Network International (ANI: THB3.14) offers earnings yield of 19.4%; -4 satang [1.3%],2025-01-24
2025-01-24 15:18:08.179,"Comparative Performance Table: SET Index January 23, 2025",2025-01-24
2025-01-24 08:01:50.000,EMERGING MARKETS-Asian currencies shine as Trump talks of likely Sino-US trade pact,2025-01-24
2025-01-24 05:22:36.000,EMERGING MARKETS-Asian currencies at multi-week highs on Trump's China comments,2025-01-24
2025-01-24 05:19:00.000,EMERGING MARKETS-Asian currencies at multi-week highs on Trump's China comments,2025-01-24
2025-01-23 16:43:41.274,"Comparative Performance Table: SET Index January 22, 2025",2025-01-23
2025-01-23 16:12:38.565,"Comparative Performance Table: SET Index January 23, 2025",2025-01-23
2025-01-23 16:02:25.180,"SCB X (SCB: THB122.50) loses THB7 billion ($199 million) (1.6%) in MCap, steepest heavyweight fall in Bank sector; -THB2 [1.6%]",2025-01-23
2025-01-23 15:18:05.514,"Comparative Performance Table: SET Index January 22, 2025",2025-01-23
2025-01-23 14:46:50.744,"Market Roundup (January 23): The SET Index closed at 1,344.17",2025-01-23
2025-01-23 14:23:16.086,"THAILAND: CONSTRUCTION MATERIALS SECTOR PULSE DAILY WEDNESDAY JANUARY 22, 2025",2025-01-23
2025-01-23 14:23:11.504,"THAILAND: AGRIBUSINESS SECTOR PULSE DAILY WEDNESDAY JANUARY 22, 2025",2025-01-23
2025-01-23 14:23:10.938,"THAILAND: INSURANCE SECTOR PULSE DAILY WEDNESDAY JANUARY 22, 2025",2025-01-23
2025-01-23 12:23:19.289,"THAILAND: CONSTRUCTION MATERIALS SECTOR PULSE DAILY WEDNESDAY JANUARY 22, 2025",2025-01-23
2025-01-23 12:23:12.752,"THAILAND: INSURANCE SECTOR PULSE DAILY WEDNESDAY JANUARY 22, 2025",2025-01-23
2025-01-23 12:23:12.611,"THAILAND: AGRIBUSINESS SECTOR PULSE DAILY WEDNESDAY JANUARY 22, 2025",2025-01-23
2025-01-23 07:41:46.000,EMERGING MARKETS-Asian stocks dip as bleak GDP data weighs on S.Korean markets,2025-01-23
2025-01-23 07:36:20.000,EMERGING MARKETS-Asian stocks dip as bleak GDP data weighs on S.Korean markets,2025-01-23
2025-01-23 05:24:26.000,EMERGING MARKETS-Asian stocks tick up but South Korea markets hit by bleak GDP data,2025-01-23
2025-01-23 05:23:51.000,EMERGING MARKETS-Asian stocks tick up but South Korea markets hit by bleak GDP data,2025-01-23
2025-01-23 04:32:02.839,Thai Baht Weakens as Thai Stock Market Declines,2025-01-23
2025-01-23 02:24:48.000,EMERGING MARKETS-Thailand's baht and Philippine peso lead losses among muted Asian FX,2025-01-23
2025-01-22 16:43:43.080,"Comparative Performance Table: SET Index January 21, 2025",2025-01-22
2025-01-22 16:22:23.574,"THAILAND: CONSTRUCTION MATERIALS SECTOR PULSE DAILY WEDNESDAY JANUARY 22, 2025",2025-01-22
2025-01-22 16:22:21.035,"THAILAND: INSURANCE SECTOR PULSE DAILY WEDNESDAY JANUARY 22, 2025",2025-01-22
2025-01-22 16:22:18.882,"THAILAND: AGRIBUSINESS SECTOR PULSE DAILY WEDNESDAY JANUARY 22, 2025",2025-01-22
2025-01-22 16:12:41.477,"Comparative Performance Table: SET Index January 22, 2025",2025-01-22
2025-01-22 16:07:49.492,Past Week: PTT Global Chemical (PTTGC: THB21.50) in bottom 4% performers of SET100 Index in past week; -THB1.50 [-6.5%] Vol Index 1.4 [1 is avg],2025-01-22
2025-01-22 16:02:33.925,"SCB X (SCB: THB124.50) accelerates rise, up 2.5% in 2 days; +THB3 [2.5%] Vol Index 1.3 [1 is avg]",2025-01-22
2025-01-22 15:18:33.356,"Comparative Performance Table: SET Index January 21, 2025",2025-01-22
2025-01-22 14:24:02.754,"THAILAND: FOOD AND BEVERAGE SECTOR PULSE DAILY TUESDAY JANUARY 21, 2025",2025-01-22
2025-01-22 13:46:53.350,"Market Overview as of 22 Jan 2025: SET closed at 1,361.77 up by 9.24 points",2025-01-22
2025-01-22 12:23:40.353,"THAILAND: FOOD AND BEVERAGE SECTOR PULSE DAILY TUESDAY JANUARY 21, 2025",2025-01-22
2025-01-22 08:26:01.000,EMERGING MARKETS-Malaysian ringgit extends gains as central bank holds rates; China stocks drag,2025-01-22
2025-01-22 08:24:46.000,EMERGING MARKETS-Malaysian ringgit extends gains as central bank holds rates; China stocks drag,2025-01-22
2025-01-22 05:40:27.000,EMERGING MARKETS-Malaysian ringgit hits 6-week high ahead of central bank decision,2025-01-22
2025-01-22 05:39:23.000,EMERGING MARKETS-Malaysian ringgit hits 6-week high ahead of central bank decision,2025-01-22
2025-01-22 02:17:25.000,EMERGING MARKETS-Malaysian ringgit extend gains among muted Asian FX,2025-01-22
2025-01-21 16:44:14.801,"Comparative Performance Table: SET Index January 20, 2025",2025-01-21
2025-01-21 16:22:23.942,"THAILAND: FOOD AND BEVERAGE SECTOR PULSE DAILY TUESDAY JANUARY 21, 2025",2025-01-21
2025-01-21 16:12:20.693,"Comparative Performance Table: SET Index January 21, 2025",2025-01-21
2025-01-21 16:02:18.883,SCB X (SCB: THB122.50) offers earnings yield of 10.6%; +THB1 [0.8%],2025-01-21
2025-01-21 15:18:16.198,"Comparative Performance Table: SET Index January 20, 2025",2025-01-21
2025-01-21 14:23:56.199,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY MONDAY JANUARY 20, 2025",2025-01-21
2025-01-21 12:23:27.897,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY MONDAY JANUARY 20, 2025",2025-01-21
2025-01-20 16:27:00.839,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY MONDAY JANUARY 20, 2025",2025-01-20
2025-01-20 16:17:02.638,"Comparative Performance Table: SET Index January 20, 2025",2025-01-20
2025-01-20 16:07:06.345,SCB X (SCB: THB121.50) offers dividend yield of 8.1%,2025-01-20
2025-01-20 07:36:48.000,"EMERGING MARKETS-Asian currencies, equities rise ahead of Trump's new term",2025-01-20
2025-01-20 07:34:43.000,"EMERGING MARKETS-Asian currencies, equities rise ahead of Trump's new term",2025-01-20
2025-01-20 06:11:05.784,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB66.50) shares post worst week in nine weeks; -THB3.50 [-5.0%],2025-01-20
2025-01-20 05:23:12.000,"EMERGING MARKETS-Asian currencies, equities edge higher ahead of Trump's new term",2025-01-20
2025-01-20 05:19:10.000,"EMERGING MARKETS-Asian currencies, equities edge higher ahead of Trump's new term",2025-01-20
2025-01-20 02:21:31.000,"EMERGING MARKETS-Thai baht, S. Korean won lead gains among most Asian currencies",2025-01-20
2025-01-18 16:43:07.794,"Comparative Performance Table: SET Index January 17, 2025",2025-01-18
2025-01-18 15:18:38.400,"Comparative Performance Table: SET Index January 17, 2025",2025-01-18
2025-01-18 14:29:01.727,"THAILAND: MEDIA & PUBLISHING SECTOR PULSE DAILY FRIDAY JANUARY 17, 2025",2025-01-18
2025-01-18 14:28:57.459,"THAILAND: PETROCHEMICALS & CHEMICALS SECTOR PULSE DAILY FRIDAY JANUARY 17, 2025",2025-01-18
2025-01-18 14:08:24.508,"THAILAND: MEDIA & PUBLISHING SECTOR PULSE DAILY FRIDAY JANUARY 17, 2025",2025-01-18
2025-01-18 14:08:21.078,"THAILAND: PETROCHEMICALS & CHEMICALS SECTOR PULSE DAILY FRIDAY JANUARY 17, 2025",2025-01-18
2025-01-18 01:22:00.988,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB66.50) shares post worst week in nine weeks; -THB3.50 [5.0%],2025-01-18
2025-01-17 16:43:11.139,"Comparative Performance Table: SET Index January 16, 2025",2025-01-17
2025-01-17 16:37:48.816,"THAILAND: MEDIA & PUBLISHING SECTOR PULSE DAILY FRIDAY JANUARY 17, 2025",2025-01-17
2025-01-17 16:37:45.114,"THAILAND: PETROCHEMICALS & CHEMICALS SECTOR PULSE DAILY FRIDAY JANUARY 17, 2025",2025-01-17
2025-01-17 16:22:12.309,"Comparative Performance Table: SET Index January 17, 2025",2025-01-17
2025-01-17 16:18:06.254,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB66.50) shares post worst week in nine weeks; -THB3.50 [5.0%],2025-01-17
2025-01-17 16:18:02.858,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB66.50) shares post worst week in nine weeks; -THB3.50 [-5.0%],2025-01-17
2025-01-17 16:12:52.927,Pinthong Industrial Park (PIN: THB5.95) offers earnings yield of 19.7%; -5 satang [0.8%],2025-01-17
2025-01-17 16:12:44.842,Euroasia Total Logistics (ETL: 58.0 satang) offers earnings yield of 24.1%; -1 satang [1.7%],2025-01-17
2025-01-17 16:12:39.512,MCOT (MCOT: THB4.26) offers earnings yield of 20.1%; -48 satang [10.1%] Vol Index 2.9 [1 is avg],2025-01-17
2025-01-17 16:12:31.271,The Siam Cement (SCC: THB156.0) offers earnings yield of 13.8%,2025-01-17
2025-01-17 16:12:31.155,SC Asset (SC: THB2.50) offers earnings yield of 23.3%; -2 satang [0.8%],2025-01-17
2025-01-17 16:12:30.983,SCB X (SCB: THB121.50) offers dividend yield of 8.1%; -50 satang [0.4%],2025-01-17
2025-01-17 15:18:24.539,"Comparative Performance Table: SET Index January 16, 2025",2025-01-17
2025-01-17 14:46:50.446,"SET closed at 1,340.63 down 11.93 with Total trading value 40,377.07 million Baht",2025-01-17
2025-01-17 14:23:39.239,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY THURSDAY JANUARY 16, 2025",2025-01-17
2025-01-17 14:23:36.619,"THAILAND: INSURANCE SECTOR PULSE DAILY THURSDAY JANUARY 16, 2025",2025-01-17
2025-01-17 14:23:36.442,"THAILAND: AGRIBUSINESS SECTOR PULSE DAILY THURSDAY JANUARY 16, 2025",2025-01-17
2025-01-17 12:23:19.414,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY THURSDAY JANUARY 16, 2025",2025-01-17
2025-01-17 12:23:16.330,"THAILAND: INSURANCE SECTOR PULSE DAILY THURSDAY JANUARY 16, 2025",2025-01-17
2025-01-17 12:23:14.730,"THAILAND: AGRIBUSINESS SECTOR PULSE DAILY THURSDAY JANUARY 16, 2025",2025-01-17
2025-01-17 05:20:57.906,Thaksin's power plan leads to stock fears,2025-01-17
